# "All scores of the run."
,value,score,CV,CV_col,model,target,mean,sem
25,1.0,Acc_group,train,CV_25,XGBC,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,XGBC,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,XGBC,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,XGBC,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,XGBC,classifier_Selection,1.0,0.0
30,1.0,Acc_group,test,CV_0,XGBC,classifier_Selection,0.8,0.07427813527082072
31,0.0,Acc_group,test,CV_1,XGBC,classifier_Selection,0.8,0.07427813527082072
32,0.0,Acc_group,test,CV_2,XGBC,classifier_Selection,0.8,0.07427813527082072
33,0.0,Acc_group,test,CV_3,XGBC,classifier_Selection,0.8,0.07427813527082072
34,1.0,Acc_group,test,CV_4,XGBC,classifier_Selection,0.8,0.07427813527082072
35,1.0,Acc_group,test,CV_5,XGBC,classifier_Selection,0.8,0.07427813527082072
36,0.0,Acc_group,test,CV_6,XGBC,classifier_Selection,0.8,0.07427813527082072
37,1.0,Acc_group,test,CV_7,XGBC,classifier_Selection,0.8,0.07427813527082072
38,1.0,Acc_group,test,CV_8,XGBC,classifier_Selection,0.8,0.07427813527082072
39,1.0,Acc_group,test,CV_9,XGBC,classifier_Selection,0.8,0.07427813527082072
40,0.0,Acc_group,test,CV_10,XGBC,classifier_Selection,0.8,0.07427813527082072
41,1.0,Acc_group,test,CV_11,XGBC,classifier_Selection,0.8,0.07427813527082072
42,0.0,Acc_group,test,CV_12,XGBC,classifier_Selection,0.8,0.07427813527082072
43,1.0,Acc_group,test,CV_13,XGBC,classifier_Selection,0.8,0.07427813527082072
44,1.0,Acc_group,test,CV_14,XGBC,classifier_Selection,0.8,0.07427813527082072
45,1.0,Acc_group,test,CV_15,XGBC,classifier_Selection,0.8,0.07427813527082072
46,1.0,Acc_group,test,CV_16,XGBC,classifier_Selection,0.8,0.07427813527082072
47,1.0,Acc_group,test,CV_17,XGBC,classifier_Selection,0.8,0.07427813527082072
48,1.0,Acc_group,test,CV_18,XGBC,classifier_Selection,0.8,0.07427813527082072
49,1.0,Acc_group,test,CV_19,XGBC,classifier_Selection,0.8,0.07427813527082072
50,1.0,Acc_group,test,CV_20,XGBC,classifier_Selection,0.8,0.07427813527082072
51,1.0,Acc_group,test,CV_21,XGBC,classifier_Selection,0.8,0.07427813527082072
52,1.0,Acc_group,test,CV_22,XGBC,classifier_Selection,0.8,0.07427813527082072
53,1.0,Acc_group,test,CV_23,XGBC,classifier_Selection,0.8,0.07427813527082072
54,1.0,Acc_group,test,CV_24,XGBC,classifier_Selection,0.8,0.07427813527082072
55,1.0,Acc_group,test,CV_25,XGBC,classifier_Selection,0.8,0.07427813527082072
56,1.0,Acc_group,test,CV_26,XGBC,classifier_Selection,0.8,0.07427813527082072
57,1.0,Acc_group,test,CV_27,XGBC,classifier_Selection,0.8,0.07427813527082072
58,1.0,Acc_group,test,CV_28,XGBC,classifier_Selection,0.8,0.07427813527082072
59,1.0,Acc_group,test,CV_29,XGBC,classifier_Selection,0.8,0.07427813527082072
0,1.0,Acc_group,train,CV_0,RFC,classifier_Selection,1.0,0.0
1,1.0,Acc_group,train,CV_1,RFC,classifier_Selection,1.0,0.0
2,1.0,Acc_group,train,CV_2,RFC,classifier_Selection,1.0,0.0
3,1.0,Acc_group,train,CV_3,RFC,classifier_Selection,1.0,0.0
4,1.0,Acc_group,train,CV_4,RFC,classifier_Selection,1.0,0.0
5,1.0,Acc_group,train,CV_5,RFC,classifier_Selection,1.0,0.0
6,1.0,Acc_group,train,CV_6,RFC,classifier_Selection,1.0,0.0
7,1.0,Acc_group,train,CV_7,RFC,classifier_Selection,1.0,0.0
8,1.0,Acc_group,train,CV_8,RFC,classifier_Selection,1.0,0.0
9,1.0,Acc_group,train,CV_9,RFC,classifier_Selection,1.0,0.0
10,1.0,Acc_group,train,CV_10,RFC,classifier_Selection,1.0,0.0
11,1.0,Acc_group,train,CV_11,RFC,classifier_Selection,1.0,0.0
12,1.0,Acc_group,train,CV_12,RFC,classifier_Selection,1.0,0.0
13,1.0,Acc_group,train,CV_13,RFC,classifier_Selection,1.0,0.0
14,1.0,Acc_group,train,CV_14,RFC,classifier_Selection,1.0,0.0
15,1.0,Acc_group,train,CV_15,RFC,classifier_Selection,1.0,0.0
16,1.0,Acc_group,train,CV_16,RFC,classifier_Selection,1.0,0.0
17,1.0,Acc_group,train,CV_17,RFC,classifier_Selection,1.0,0.0
18,1.0,Acc_group,train,CV_18,RFC,classifier_Selection,1.0,0.0
19,1.0,Acc_group,train,CV_19,RFC,classifier_Selection,1.0,0.0
20,1.0,Acc_group,train,CV_20,RFC,classifier_Selection,1.0,0.0
21,1.0,Acc_group,train,CV_21,RFC,classifier_Selection,1.0,0.0
22,1.0,Acc_group,train,CV_22,RFC,classifier_Selection,1.0,0.0
23,1.0,Acc_group,train,CV_23,RFC,classifier_Selection,1.0,0.0
24,1.0,Acc_group,train,CV_24,RFC,classifier_Selection,1.0,0.0
25,1.0,Acc_group,train,CV_25,RFC,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,RFC,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,RFC,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,RFC,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,RFC,classifier_Selection,1.0,0.0
30,1.0,Acc_group,test,CV_0,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
31,0.0,Acc_group,test,CV_1,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
32,0.0,Acc_group,test,CV_2,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
33,0.0,Acc_group,test,CV_3,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
34,1.0,Acc_group,test,CV_4,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
35,1.0,Acc_group,test,CV_5,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
36,1.0,Acc_group,test,CV_6,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
37,1.0,Acc_group,test,CV_7,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
38,1.0,Acc_group,test,CV_8,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
39,1.0,Acc_group,test,CV_9,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
40,1.0,Acc_group,test,CV_10,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
41,0.0,Acc_group,test,CV_11,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
42,1.0,Acc_group,test,CV_12,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
43,1.0,Acc_group,test,CV_13,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
44,1.0,Acc_group,test,CV_14,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
45,1.0,Acc_group,test,CV_15,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
46,0.0,Acc_group,test,CV_16,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
47,1.0,Acc_group,test,CV_17,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
48,1.0,Acc_group,test,CV_18,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
49,1.0,Acc_group,test,CV_19,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
50,1.0,Acc_group,test,CV_20,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
51,1.0,Acc_group,test,CV_21,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
52,1.0,Acc_group,test,CV_22,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
53,1.0,Acc_group,test,CV_23,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
54,1.0,Acc_group,test,CV_24,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
55,1.0,Acc_group,test,CV_25,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
56,1.0,Acc_group,test,CV_26,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
57,1.0,Acc_group,test,CV_27,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
58,1.0,Acc_group,test,CV_28,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
59,1.0,Acc_group,test,CV_29,RFC,classifier_Selection,0.8333333333333334,0.06920456654478331
0,1.0,Acc_group,train,CV_0,LogR,classifier_Selection,1.0,0.0
1,1.0,Acc_group,train,CV_1,LogR,classifier_Selection,1.0,0.0
2,1.0,Acc_group,train,CV_2,LogR,classifier_Selection,1.0,0.0
3,1.0,Acc_group,train,CV_3,LogR,classifier_Selection,1.0,0.0
4,1.0,Acc_group,train,CV_4,LogR,classifier_Selection,1.0,0.0
5,1.0,Acc_group,train,CV_5,LogR,classifier_Selection,1.0,0.0
6,1.0,Acc_group,train,CV_6,LogR,classifier_Selection,1.0,0.0
7,1.0,Acc_group,train,CV_7,LogR,classifier_Selection,1.0,0.0
8,1.0,Acc_group,train,CV_8,LogR,classifier_Selection,1.0,0.0
9,1.0,Acc_group,train,CV_9,LogR,classifier_Selection,1.0,0.0
10,1.0,Acc_group,train,CV_10,LogR,classifier_Selection,1.0,0.0
11,1.0,Acc_group,train,CV_11,LogR,classifier_Selection,1.0,0.0
12,1.0,Acc_group,train,CV_12,LogR,classifier_Selection,1.0,0.0
13,1.0,Acc_group,train,CV_13,LogR,classifier_Selection,1.0,0.0
14,1.0,Acc_group,train,CV_14,LogR,classifier_Selection,1.0,0.0
15,1.0,Acc_group,train,CV_15,LogR,classifier_Selection,1.0,0.0
16,1.0,Acc_group,train,CV_16,LogR,classifier_Selection,1.0,0.0
17,1.0,Acc_group,train,CV_17,LogR,classifier_Selection,1.0,0.0
18,1.0,Acc_group,train,CV_18,LogR,classifier_Selection,1.0,0.0
19,1.0,Acc_group,train,CV_19,LogR,classifier_Selection,1.0,0.0
20,1.0,Acc_group,train,CV_20,LogR,classifier_Selection,1.0,0.0
21,1.0,Acc_group,train,CV_21,LogR,classifier_Selection,1.0,0.0
22,1.0,Acc_group,train,CV_22,LogR,classifier_Selection,1.0,0.0
23,1.0,Acc_group,train,CV_23,LogR,classifier_Selection,1.0,0.0
24,1.0,Acc_group,train,CV_24,LogR,classifier_Selection,1.0,0.0
25,1.0,Acc_group,train,CV_25,LogR,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,LogR,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,LogR,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,LogR,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,LogR,classifier_Selection,1.0,0.0
30,1.0,Acc_group,test,CV_0,LogR,classifier_Selection,0.9,0.05570860145311556
31,1.0,Acc_group,test,CV_1,LogR,classifier_Selection,0.9,0.05570860145311556
32,1.0,Acc_group,test,CV_2,LogR,classifier_Selection,0.9,0.05570860145311556
33,0.0,Acc_group,test,CV_3,LogR,classifier_Selection,0.9,0.05570860145311556
34,1.0,Acc_group,test,CV_4,LogR,classifier_Selection,0.9,0.05570860145311556
35,1.0,Acc_group,test,CV_5,LogR,classifier_Selection,0.9,0.05570860145311556
36,0.0,Acc_group,test,CV_6,LogR,classifier_Selection,0.9,0.05570860145311556
37,1.0,Acc_group,test,CV_7,LogR,classifier_Selection,0.9,0.05570860145311556
38,1.0,Acc_group,test,CV_8,LogR,classifier_Selection,0.9,0.05570860145311556
39,1.0,Acc_group,test,CV_9,LogR,classifier_Selection,0.9,0.05570860145311556
40,1.0,Acc_group,test,CV_10,LogR,classifier_Selection,0.9,0.05570860145311556
41,1.0,Acc_group,test,CV_11,LogR,classifier_Selection,0.9,0.05570860145311556
42,1.0,Acc_group,test,CV_12,LogR,classifier_Selection,0.9,0.05570860145311556
43,1.0,Acc_group,test,CV_13,LogR,classifier_Selection,0.9,0.05570860145311556
44,0.0,Acc_group,test,CV_14,LogR,classifier_Selection,0.9,0.05570860145311556
45,1.0,Acc_group,test,CV_15,LogR,classifier_Selection,0.9,0.05570860145311556
46,1.0,Acc_group,test,CV_16,LogR,classifier_Selection,0.9,0.05570860145311556
47,1.0,Acc_group,test,CV_17,LogR,classifier_Selection,0.9,0.05570860145311556
48,1.0,Acc_group,test,CV_18,LogR,classifier_Selection,0.9,0.05570860145311556
49,1.0,Acc_group,test,CV_19,LogR,classifier_Selection,0.9,0.05570860145311556
50,1.0,Acc_group,test,CV_20,LogR,classifier_Selection,0.9,0.05570860145311556
51,1.0,Acc_group,test,CV_21,LogR,classifier_Selection,0.9,0.05570860145311556
52,1.0,Acc_group,test,CV_22,LogR,classifier_Selection,0.9,0.05570860145311556
53,1.0,Acc_group,test,CV_23,LogR,classifier_Selection,0.9,0.05570860145311556
54,1.0,Acc_group,test,CV_24,LogR,classifier_Selection,0.9,0.05570860145311556
55,1.0,Acc_group,test,CV_25,LogR,classifier_Selection,0.9,0.05570860145311556
56,1.0,Acc_group,test,CV_26,LogR,classifier_Selection,0.9,0.05570860145311556
57,1.0,Acc_group,test,CV_27,LogR,classifier_Selection,0.9,0.05570860145311556
58,1.0,Acc_group,test,CV_28,LogR,classifier_Selection,0.9,0.05570860145311556
59,1.0,Acc_group,test,CV_29,LogR,classifier_Selection,0.9,0.05570860145311556
0,1.0,Acc_group,train,CV_0,NNC,classifier_Selection,1.0,0.0
1,1.0,Acc_group,train,CV_1,NNC,classifier_Selection,1.0,0.0
2,1.0,Acc_group,train,CV_2,NNC,classifier_Selection,1.0,0.0
3,1.0,Acc_group,train,CV_3,NNC,classifier_Selection,1.0,0.0
4,1.0,Acc_group,train,CV_4,NNC,classifier_Selection,1.0,0.0
5,1.0,Acc_group,train,CV_5,NNC,classifier_Selection,1.0,0.0
6,1.0,Acc_group,train,CV_6,NNC,classifier_Selection,1.0,0.0
7,1.0,Acc_group,train,CV_7,NNC,classifier_Selection,1.0,0.0
8,1.0,Acc_group,train,CV_8,NNC,classifier_Selection,1.0,0.0
9,1.0,Acc_group,train,CV_9,NNC,classifier_Selection,1.0,0.0
10,1.0,Acc_group,train,CV_10,NNC,classifier_Selection,1.0,0.0
11,1.0,Acc_group,train,CV_11,NNC,classifier_Selection,1.0,0.0
12,1.0,Acc_group,train,CV_12,NNC,classifier_Selection,1.0,0.0
13,1.0,Acc_group,train,CV_13,NNC,classifier_Selection,1.0,0.0
14,1.0,Acc_group,train,CV_14,NNC,classifier_Selection,1.0,0.0
15,1.0,Acc_group,train,CV_15,NNC,classifier_Selection,1.0,0.0
16,1.0,Acc_group,train,CV_16,NNC,classifier_Selection,1.0,0.0
17,1.0,Acc_group,train,CV_17,NNC,classifier_Selection,1.0,0.0
18,1.0,Acc_group,train,CV_18,NNC,classifier_Selection,1.0,0.0
19,1.0,Acc_group,train,CV_19,NNC,classifier_Selection,1.0,0.0
20,1.0,Acc_group,train,CV_20,NNC,classifier_Selection,1.0,0.0
21,1.0,Acc_group,train,CV_21,NNC,classifier_Selection,1.0,0.0
22,1.0,Acc_group,train,CV_22,NNC,classifier_Selection,1.0,0.0
23,1.0,Acc_group,train,CV_23,NNC,classifier_Selection,1.0,0.0
24,1.0,Acc_group,train,CV_24,NNC,classifier_Selection,1.0,0.0
25,1.0,Acc_group,train,CV_25,NNC,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,NNC,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,NNC,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,NNC,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,NNC,classifier_Selection,1.0,0.0
30,1.0,Acc_group,test,CV_0,NNC,classifier_Selection,0.9,0.05570860145311556
31,0.0,Acc_group,test,CV_1,NNC,classifier_Selection,0.9,0.05570860145311556
32,1.0,Acc_group,test,CV_2,NNC,classifier_Selection,0.9,0.05570860145311556
33,0.0,Acc_group,test,CV_3,NNC,classifier_Selection,0.9,0.05570860145311556
34,1.0,Acc_group,test,CV_4,NNC,classifier_Selection,0.9,0.05570860145311556
35,1.0,Acc_group,test,CV_5,NNC,classifier_Selection,0.9,0.05570860145311556
36,1.0,Acc_group,test,CV_6,NNC,classifier_Selection,0.9,0.05570860145311556
37,1.0,Acc_group,test,CV_7,NNC,classifier_Selection,0.9,0.05570860145311556
38,1.0,Acc_group,test,CV_8,NNC,classifier_Selection,0.9,0.05570860145311556
39,1.0,Acc_group,test,CV_9,NNC,classifier_Selection,0.9,0.05570860145311556
40,1.0,Acc_group,test,CV_10,NNC,classifier_Selection,0.9,0.05570860145311556
41,1.0,Acc_group,test,CV_11,NNC,classifier_Selection,0.9,0.05570860145311556
42,1.0,Acc_group,test,CV_12,NNC,classifier_Selection,0.9,0.05570860145311556
43,1.0,Acc_group,test,CV_13,NNC,classifier_Selection,0.9,0.05570860145311556
44,0.0,Acc_group,test,CV_14,NNC,classifier_Selection,0.9,0.05570860145311556
45,1.0,Acc_group,test,CV_15,NNC,classifier_Selection,0.9,0.05570860145311556
46,1.0,Acc_group,test,CV_16,NNC,classifier_Selection,0.9,0.05570860145311556
47,1.0,Acc_group,test,CV_17,NNC,classifier_Selection,0.9,0.05570860145311556
48,1.0,Acc_group,test,CV_18,NNC,classifier_Selection,0.9,0.05570860145311556
49,1.0,Acc_group,test,CV_19,NNC,classifier_Selection,0.9,0.05570860145311556
50,1.0,Acc_group,test,CV_20,NNC,classifier_Selection,0.9,0.05570860145311556
51,1.0,Acc_group,test,CV_21,NNC,classifier_Selection,0.9,0.05570860145311556
52,1.0,Acc_group,test,CV_22,NNC,classifier_Selection,0.9,0.05570860145311556
53,1.0,Acc_group,test,CV_23,NNC,classifier_Selection,0.9,0.05570860145311556
54,1.0,Acc_group,test,CV_24,NNC,classifier_Selection,0.9,0.05570860145311556
55,1.0,Acc_group,test,CV_25,NNC,classifier_Selection,0.9,0.05570860145311556
56,1.0,Acc_group,test,CV_26,NNC,classifier_Selection,0.9,0.05570860145311556
57,1.0,Acc_group,test,CV_27,NNC,classifier_Selection,0.9,0.05570860145311556
58,1.0,Acc_group,test,CV_28,NNC,classifier_Selection,0.9,0.05570860145311556
59,1.0,Acc_group,test,CV_29,NNC,classifier_Selection,0.9,0.05570860145311556
0,1.0,Acc_group,train,CV_0,GPC,classifier_Selection,1.0,0.0
1,1.0,Acc_group,train,CV_1,GPC,classifier_Selection,1.0,0.0
2,1.0,Acc_group,train,CV_2,GPC,classifier_Selection,1.0,0.0
3,1.0,Acc_group,train,CV_3,GPC,classifier_Selection,1.0,0.0
4,1.0,Acc_group,train,CV_4,GPC,classifier_Selection,1.0,0.0
5,1.0,Acc_group,train,CV_5,GPC,classifier_Selection,1.0,0.0
6,1.0,Acc_group,train,CV_6,GPC,classifier_Selection,1.0,0.0
7,1.0,Acc_group,train,CV_7,GPC,classifier_Selection,1.0,0.0
8,1.0,Acc_group,train,CV_8,GPC,classifier_Selection,1.0,0.0
9,1.0,Acc_group,train,CV_9,GPC,classifier_Selection,1.0,0.0
10,1.0,Acc_group,train,CV_10,GPC,classifier_Selection,1.0,0.0
11,1.0,Acc_group,train,CV_11,GPC,classifier_Selection,1.0,0.0
12,1.0,Acc_group,train,CV_12,GPC,classifier_Selection,1.0,0.0
13,1.0,Acc_group,train,CV_13,GPC,classifier_Selection,1.0,0.0
14,1.0,Acc_group,train,CV_14,GPC,classifier_Selection,1.0,0.0
15,1.0,Acc_group,train,CV_15,GPC,classifier_Selection,1.0,0.0
16,1.0,Acc_group,train,CV_16,GPC,classifier_Selection,1.0,0.0
17,1.0,Acc_group,train,CV_17,GPC,classifier_Selection,1.0,0.0
18,1.0,Acc_group,train,CV_18,GPC,classifier_Selection,1.0,0.0
19,1.0,Acc_group,train,CV_19,GPC,classifier_Selection,1.0,0.0
20,1.0,Acc_group,train,CV_20,GPC,classifier_Selection,1.0,0.0
21,1.0,Acc_group,train,CV_21,GPC,classifier_Selection,1.0,0.0
22,1.0,Acc_group,train,CV_22,GPC,classifier_Selection,1.0,0.0
23,1.0,Acc_group,train,CV_23,GPC,classifier_Selection,1.0,0.0
24,1.0,Acc_group,train,CV_24,GPC,classifier_Selection,1.0,0.0
25,1.0,Acc_group,train,CV_25,GPC,classifier_Selection,1.0,0.0
26,1.0,Acc_group,train,CV_26,GPC,classifier_Selection,1.0,0.0
27,1.0,Acc_group,train,CV_27,GPC,classifier_Selection,1.0,0.0
28,1.0,Acc_group,train,CV_28,GPC,classifier_Selection,1.0,0.0
29,1.0,Acc_group,train,CV_29,GPC,classifier_Selection,1.0,0.0
30,1.0,Acc_group,test,CV_0,GPC,classifier_Selection,0.7,0.0850962943396763
31,0.0,Acc_group,test,CV_1,GPC,classifier_Selection,0.7,0.0850962943396763
32,0.0,Acc_group,test,CV_2,GPC,classifier_Selection,0.7,0.0850962943396763
33,0.0,Acc_group,test,CV_3,GPC,classifier_Selection,0.7,0.0850962943396763
34,1.0,Acc_group,test,CV_4,GPC,classifier_Selection,0.7,0.0850962943396763
35,1.0,Acc_group,test,CV_5,GPC,classifier_Selection,0.7,0.0850962943396763
36,1.0,Acc_group,test,CV_6,GPC,classifier_Selection,0.7,0.0850962943396763
37,1.0,Acc_group,test,CV_7,GPC,classifier_Selection,0.7,0.0850962943396763
38,1.0,Acc_group,test,CV_8,GPC,classifier_Selection,0.7,0.0850962943396763
39,1.0,Acc_group,test,CV_9,GPC,classifier_Selection,0.7,0.0850962943396763
40,1.0,Acc_group,test,CV_10,GPC,classifier_Selection,0.7,0.0850962943396763
41,0.0,Acc_group,test,CV_11,GPC,classifier_Selection,0.7,0.0850962943396763
42,0.0,Acc_group,test,CV_12,GPC,classifier_Selection,0.7,0.0850962943396763
43,1.0,Acc_group,test,CV_13,GPC,classifier_Selection,0.7,0.0850962943396763
44,0.0,Acc_group,test,CV_14,GPC,classifier_Selection,0.7,0.0850962943396763
45,1.0,Acc_group,test,CV_15,GPC,classifier_Selection,0.7,0.0850962943396763
46,0.0,Acc_group,test,CV_16,GPC,classifier_Selection,0.7,0.0850962943396763
47,1.0,Acc_group,test,CV_17,GPC,classifier_Selection,0.7,0.0850962943396763
48,1.0,Acc_group,test,CV_18,GPC,classifier_Selection,0.7,0.0850962943396763
49,1.0,Acc_group,test,CV_19,GPC,classifier_Selection,0.7,0.0850962943396763
50,1.0,Acc_group,test,CV_20,GPC,classifier_Selection,0.7,0.0850962943396763
51,0.0,Acc_group,test,CV_21,GPC,classifier_Selection,0.7,0.0850962943396763
52,0.0,Acc_group,test,CV_22,GPC,classifier_Selection,0.7,0.0850962943396763
53,1.0,Acc_group,test,CV_23,GPC,classifier_Selection,0.7,0.0850962943396763
54,1.0,Acc_group,test,CV_24,GPC,classifier_Selection,0.7,0.0850962943396763
55,1.0,Acc_group,test,CV_25,GPC,classifier_Selection,0.7,0.0850962943396763
56,1.0,Acc_group,test,CV_26,GPC,classifier_Selection,0.7,0.0850962943396763
57,1.0,Acc_group,test,CV_27,GPC,classifier_Selection,0.7,0.0850962943396763
58,1.0,Acc_group,test,CV_28,GPC,classifier_Selection,0.7,0.0850962943396763
59,1.0,Acc_group,test,CV_29,GPC,classifier_Selection,0.7,0.0850962943396763
